id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
87959.64,1.9459307,aris,ssl,no,13580.905,117513.4,176.09013,84.66886,79054440.0,622545.0,3.4303355,13.912094,524.49304,16.938831,6068.087,443.56265,119.39138,932663800.0,979694700.0,112.924164,0.044393204,0.019702544,0.020720579,164.8646,125.65385,0.13029566,-2708.076,9.111918,1.1963238,5.7796373,5.064775,4.2882876,8.17522,0.034201503,0.0027254554,0.11028653,8.626852,8.424345,-0.005969798,0.6651385,0.062091146,-0.10091268,Analysis,-0.28857842
88290.95,2.2330444,cphb,ssh,no,11134.822,111358.88,166.7879,75.91312,58877628.0,716285.8,4.705608,4.387793,1172.5227,86.87169,7441.506,853.26416,116.00499,794682100.0,1091223900.0,119.37928,0.043012854,0.019601202,0.020909049,165.23006,143.34575,0.10231069,-7881.261,8.916545,1.2568654,5.9029455,4.8201423,4.646525,7.8173943,0.016024025,0.010686053,0.008567231,8.796543,8.464905,-0.0002129002,0.59582704,0.099416845,-0.15621129,Analysis,-0.23594078
78686.32,3.6824658,arp,ssl,no,10226.406,98862.5,167.96906,72.934296,70141700.0,530174.9,8.946085,10.836374,814.04834,35.987095,5426.3994,623.09595,115.65547,866666800.0,934967740.0,127.520226,0.042607423,0.017472388,0.02178744,171.45421,136.65068,0.27009392,-11750.067,9.526407,1.1458427,6.200839,5.474816,4.386324,7.025066,0.017935561,0.010736248,0.03569056,9.020943,7.749743,0.017804552,0.6580174,0.1649704,-0.053882994,Analysis,-0.15020853
87318.336,2.1048467,ax.25,pop3,no,37302.97,97189.33,165.42155,90.42854,73005780.0,611128.44,4.9636545,9.724389,1518.0579,73.8962,5116.2246,487.93063,123.0977,773595970.0,917720900.0,113.39271,0.047954395,0.019585684,0.022642277,175.20969,118.98136,0.14540167,-11265.088,8.36079,1.127941,6.12612,5.099902,4.5336957,6.770127,0.020239644,0.006101238,0.13103159,8.011449,8.513127,0.010545186,0.63902134,0.12992513,-0.11831153,Analysis,-0.21401554
88423.0,2.642395,3pc,ssl,CON,27064.52,111799.34,161.14798,68.75511,69039096.0,561994.0,2.882353,11.234885,469.1682,-22.875942,1536.7999,906.6189,113.408516,1033731800.0,1148480800.0,116.05178,0.03510792,0.021700146,0.021203207,148.09296,109.67435,0.2391353,2422.914,10.355348,1.2558846,7.0398064,4.7978034,4.286999,8.058709,0.016794685,-0.001401112,0.14618693,8.519206,7.876361,-0.0009013637,0.6510344,0.10373475,-0.18255684,Analysis,-0.2778347
93967.305,1.7116967,argus,ssl,no,15175.285,94733.44,183.20828,74.61987,79451224.0,455996.75,-10.232909,5.029649,80.76446,198.99954,9661.436,59.728153,115.05997,802652740.0,965158340.0,118.31934,0.05525739,0.011821315,0.015985157,154.95969,147.11269,0.13394028,-6205.056,8.509099,1.1587274,6.354118,5.3533177,3.898522,8.370951,0.025490332,0.0051138983,0.07159491,7.682167,7.4793663,0.0017131261,0.5966732,0.087844715,-0.056716025,Analysis,-0.22255197
86443.64,2.2907708,3pc,ssl,CON,33383.742,123693.99,170.49797,76.11088,93769350.0,131015.195,6.143052,-1.1878802,413.4347,7.4132795,3263.6987,468.19626,122.35011,970905540.0,877580300.0,115.32721,0.051371537,0.01790733,0.022287173,175.39746,131.87033,0.21691412,-4984.687,7.742639,1.1907274,5.8616066,5.492967,3.0554242,7.595656,0.023459585,0.0014541517,0.07930444,8.17697,7.648843,-0.005118331,0.66106,0.14367579,-0.12641466,Analysis,-0.2360256
90531.625,2.5235596,cpnx,ssl,no,30909.73,116330.164,174.21216,76.67644,83405976.0,658995.25,4.3689833,6.4620786,1160.3875,23.066479,6005.2163,733.4372,115.07598,918127100.0,1047834560.0,115.07106,0.038370837,0.016126344,0.021987313,175.90663,141.72607,0.214788,-6257.2456,7.778288,1.222212,6.452854,5.570315,3.9840446,8.406833,0.00922071,0.018263644,0.09453388,8.360292,8.484625,-0.0026572233,0.6458857,0.039152995,-0.17609954,Analysis,-0.12067285
82981.68,2.6061378,3pc,ssl,no,17541.605,121695.27,164.41554,81.56778,71039930.0,770657.3,4.9722533,3.7281826,734.78503,3.664325,3435.3845,575.9958,107.461235,835747260.0,1027307200.0,120.8474,0.042396583,0.022439467,0.023067897,169.9422,110.02185,0.15301761,2897.4858,9.4633465,1.2472587,6.295903,5.14129,4.307561,7.5556593,0.014661578,-0.0041977842,0.038223274,8.428903,8.278521,0.009654479,0.6219948,0.098941796,-0.11619606,Analysis,-0.2184357
90511.55,1.5578167,3pc,ssl,no,18988.27,126324.8,163.26898,72.27477,75885010.0,792027.0,-2.7840748,5.2376733,175.09998,113.9731,9603.207,570.9362,121.85391,932228300.0,1037210800.0,112.50208,0.054770082,0.012039967,0.02277738,144.38298,119.06058,0.21183914,-7672.3345,8.395586,1.256866,4.9722795,5.2613983,3.4105265,6.911444,0.02895525,-0.0069238716,0.109396696,7.7687125,7.8966928,0.0035452752,0.6011402,-0.009223513,-0.10792271,Analysis,-0.13472891
90839.266,2.1628335,3pc,ssl,no,25273.264,118906.33,161.94449,83.9996,73572030.0,882607.75,-2.3701587,8.836126,-41.59296,101.90655,9309.067,537.488,120.211,764293900.0,1130278500.0,120.70294,0.04553387,0.014198606,0.019981744,154.21985,133.61955,0.25593403,-11604.123,9.990095,1.223235,5.844929,5.103534,3.9312165,7.5351186,0.020968216,0.0035393205,0.097174354,8.347402,7.5128226,0.0048355917,0.62667084,0.12179671,-0.15695769,Analysis,-0.2667007
87559.9,1.9679518,3pc,ssl,no,15176.391,107638.586,164.89264,77.59739,69790104.0,656025.0,2.10658,8.257633,653.1986,47.88366,6856.557,469.76343,125.96579,891587460.0,962303000.0,102.34479,0.04705533,0.016621856,0.020695655,160.32222,131.9036,0.23978494,-7726.156,8.922839,1.195547,6.396534,5.1456833,3.971912,7.1125984,0.019887168,0.02030028,0.11520775,8.4308,8.267345,0.017808083,0.6162112,0.0779122,-0.02846484,Analysis,-0.063132256
88384.5,1.5092884,3pc,ssl,no,28352.322,147864.52,161.2116,75.52183,90814790.0,751905.94,1.2831298,9.589323,741.57275,139.45094,7442.6836,373.76862,115.270355,1028542200.0,920464830.0,111.91047,0.047138378,0.013428629,0.021148488,131.3938,103.1921,0.2746352,-15291.214,8.333149,1.2385578,6.1912184,5.222655,4.3273325,8.003666,0.020628149,0.015095425,0.093793444,8.390738,7.813317,0.008322613,0.6621292,0.1332272,-0.1875419,Analysis,-0.28381822
89318.93,1.949052,cphb,ssl,no,24094.93,109993.39,174.52135,70.997795,88981256.0,524432.4,7.9480104,6.7906837,1795.0044,135.81088,9226.943,604.99963,109.64112,737371400.0,1072360600.0,99.96349,0.041687727,0.017547633,0.020600138,149.93167,127.97894,0.15683548,-10414.145,9.070747,1.1924531,6.6135287,4.183113,4.2434516,7.0383544,0.018259501,0.0019551865,0.052033976,8.634403,7.989635,0.02352938,0.6902026,-0.00054022856,-0.0848283,Analysis,-0.24428898
87072.48,2.0883029,a/n,ssl,no,17697.416,118330.414,169.16139,79.14409,96522200.0,552147.75,9.7624235,14.725856,1098.4059,10.4210615,6004.048,388.94595,115.78432,888024800.0,946561600.0,105.18837,0.038534556,0.0191006,0.017242197,173.60762,135.9873,0.317868,-4023.0115,8.875214,1.1477714,6.7961693,5.5889487,4.180716,8.258366,0.032249264,0.011726398,0.07767663,7.742699,8.524258,0.0020983398,0.671064,0.07367988,-0.024423204,Analysis,-0.17338061
85194.72,2.7954793,bna,ssl,no,-10066.351,127652.66,162.5222,73.296906,78762240.0,774210.1,9.130263,12.741382,979.9332,-96.31764,7866.0957,861.8572,111.39867,931239600.0,935888300.0,105.744194,0.049543183,0.018810745,0.019335618,163.59985,138.21904,0.22714041,-3325.2786,9.838596,1.2755665,5.7466993,5.357296,4.152138,7.8689027,0.019243862,0.0007453994,0.14100426,8.304317,6.9455442,0.016732331,0.6554152,0.09195344,-0.17651033,Analysis,-0.3021241
92607.75,1.2674805,3pc,ssl,no,15003.343,117231.34,174.22491,78.99797,100746060.0,366386.84,-0.5967168,9.165199,294.51123,71.76895,7117.822,157.34024,119.331726,969025150.0,1109664500.0,123.38224,0.043115202,0.018338691,0.018839978,153.4502,119.20355,0.16259757,-3002.0881,8.050062,1.1114427,6.304395,4.9026394,4.4763365,6.2509828,0.037399434,0.013218328,0.04067923,8.296304,8.315614,-0.0034271588,0.70077497,0.011008227,-0.10239445,Analysis,-0.25244644
91924.01,2.5800524,dcn,ssl,no,17093.078,105234.61,189.23564,87.14817,80440870.0,695809.9,7.1935453,8.560779,1109.9902,93.154495,4064.0618,667.4408,112.32436,811700740.0,963902600.0,111.07004,0.043048486,0.02140781,0.022992086,157.54262,148.81169,0.104687564,-10489.417,8.866814,1.1596025,5.588463,4.8551273,4.633081,9.3300495,0.026758246,-0.0044288416,0.11383115,8.410408,8.062809,0.0072075315,0.6684831,0.028449235,-0.08795335,Analysis,-0.13874614
86640.52,1.3393542,crtp,ssl,no,31790.545,101577.24,158.25743,90.58718,63536748.0,309749.94,8.901108,7.5142717,1596.0007,106.38068,5715.092,79.2317,115.499054,817946940.0,1096620000.0,117.71855,0.038413893,0.021265276,0.018029576,170.68007,136.99411,0.2624217,-11256.46,9.713003,1.1861916,6.44151,5.507172,4.7616796,6.600428,0.032656986,-0.004076077,0.10339147,8.675033,6.900447,-0.009086754,0.6529304,0.049935184,-0.11036162,Analysis,-0.2668584
88961.34,1.1220485,3pc,ssl,no,13553.365,117827.26,161.20404,76.688866,100416230.0,280865.44,8.819587,5.425709,-10.647648,66.05013,8970.046,286.89108,114.78205,880316100.0,1005870700.0,105.1767,0.046155583,0.017952176,0.022031443,157.65799,119.30724,0.25114384,-12204.372,8.521989,1.2973117,6.079386,4.8879824,4.527391,7.92367,0.026495313,0.0140039455,0.116493784,7.719525,8.871031,0.013953909,0.6324956,0.04978874,-0.053516656,Analysis,-0.31574523
94237.27,2.3183527,3pc,ssl,no,9073.172,106010.66,152.30199,83.30198,65351532.0,754372.94,3.0591211,2.8032703,376.8819,10.220401,6104.3564,551.05774,124.27957,997737800.0,912171300.0,104.508766,0.04259827,0.015012572,0.024747446,163.32437,131.7157,0.24476597,-4868.6567,7.819943,1.1073716,6.327018,5.1547904,4.5224605,8.259395,0.011146316,0.00971348,0.061785422,8.692707,8.109516,-0.003136156,0.6609476,0.09700874,-0.056616664,Analysis,-0.26693425
83747.18,2.1742303,3pc,ssl,no,30825.846,125144.73,172.24503,72.82076,101229304.0,889235.0,9.259256,1.9659084,1492.4498,40.468,7971.4517,429.37085,126.51217,788954100.0,1002050800.0,120.27866,0.038315736,0.019368203,0.024048772,172.78526,140.39804,0.19385546,-9866.506,9.03015,1.2102723,5.818592,4.935368,4.2364736,6.4524684,0.01838996,0.0011415766,0.001905361,8.565241,6.8525996,0.0016763593,0.68542004,-0.019955035,-0.0925312,Analysis,-0.23917097
85006.21,1.8881545,aris,ssl,no,27096.479,121667.586,163.33472,71.60149,85796820.0,807824.8,4.194679,8.437943,1238.1302,54.009506,10704.098,630.17816,132.81754,790072450.0,971274240.0,117.752754,0.044353656,0.016658206,0.020190265,155.57742,143.90594,0.13990316,-11972.417,8.753351,1.2026212,6.1525426,4.8482456,3.7939718,7.9985013,0.02564083,0.007341406,0.030857632,8.40275,8.276439,0.014073659,0.61739564,0.05473232,-0.0027750041,Analysis,-0.061713096
86909.58,1.8513196,3pc,ssl,no,35359.516,89640.61,149.92085,84.55654,78763310.0,821954.25,-0.31981364,8.727264,796.72253,276.70007,6446.9487,-344.47766,111.795616,759839200.0,1075295700.0,108.796135,0.035648853,0.019239882,0.016569015,178.22069,108.186066,0.11943761,-15309.192,9.733901,1.1290088,6.666001,4.55053,4.276399,7.3104267,0.027788294,0.010714845,-0.010735637,8.306312,7.2928452,0.005222643,0.65714264,0.038859136,-0.10137256,Analysis,-0.25283197
88908.41,2.3555498,3pc,ssl,no,5443.719,126853.89,171.28648,55.734287,79471470.0,617869.44,-1.1111854,14.519577,567.9758,149.34679,7910.3457,610.9488,112.96236,912448400.0,1065657500.0,107.23045,0.041248757,0.017359147,0.016826114,157.07344,116.065125,0.31027642,-2049.8655,8.898504,1.1717104,5.3356075,5.390301,3.34538,8.941352,0.029484063,-0.0028368053,0.1133429,7.9906883,7.9234977,0.018132297,0.65320766,0.1155073,-0.19958934,Analysis,-0.21382967
88020.86,2.6311364,ddx,ssl,no,11321.289,108956.67,158.06316,96.01303,65881736.0,662759.6,1.9657675,10.866609,1131.311,-71.75409,7600.4395,735.37006,128.8695,789296450.0,880637630.0,113.372826,0.043992616,0.01905797,0.02241558,153.2857,133.24179,0.1502839,-7470.685,8.422663,1.0911336,6.3177133,4.618826,4.416883,8.298328,0.019008595,0.012742711,0.009124758,8.918879,7.930055,0.0061187744,0.66172504,0.057867873,-0.035311006,Analysis,-0.15305549
85808.07,2.4409668,3pc,ssl,no,8503.282,121756.305,161.26602,70.170586,77843870.0,406149.1,10.110758,10.11112,1179.6187,39.92668,6042.9194,228.02768,113.88463,1007065200.0,1009902200.0,109.23381,0.040382467,0.01600933,0.019894533,168.75119,132.60298,0.17179887,-2563.9768,9.033723,1.0756626,6.111149,4.903687,3.6222143,7.9266157,0.029234827,0.0076118014,0.11899354,8.501025,6.9706554,0.008642245,0.71730316,0.053670708,-0.022613812,Analysis,-0.17762464
90988.56,2.6217413,3pc,ssl,CON,16513.076,107972.73,164.01198,63.77087,80580210.0,614035.94,4.466014,10.60414,356.38312,116.32994,7194.766,535.38715,114.89217,973810300.0,1139989000.0,108.997,0.048960738,0.018908123,0.0178999,147.57654,124.42473,0.16410854,-7587.985,8.426773,1.2046772,5.6733913,5.259305,4.2400694,7.5206394,0.015682455,0.010711731,0.036264054,8.307745,8.775861,0.004371357,0.6274769,0.05122713,-0.109688886,Analysis,-0.33007747
89015.64,2.380701,cbt,ssl,no,1831.4801,101639.69,172.55225,84.316635,71196950.0,751536.6,6.1457458,4.3408194,812.65,79.78839,6386.809,566.5707,127.19899,845302600.0,955101250.0,109.70598,0.05089052,0.013873183,0.02195753,161.7058,142.06183,0.16623737,-4611.641,8.639569,1.249714,6.2073984,5.395215,4.034221,8.182945,0.0121764485,0.011563544,0.056582183,8.502137,8.154654,0.021185989,0.6496858,0.059385333,-0.10194222,Analysis,-0.12502423
91278.92,2.9352727,3pc,ssl,no,29505.691,125104.805,165.72845,78.42529,68170810.0,899116.1,6.2202983,5.969188,910.27423,32.617577,3399.552,664.51855,120.451836,985328300.0,1049906300.0,105.53102,0.0402011,0.018650793,0.016668731,146.44649,134.20892,0.23963372,-1311.2738,9.033093,1.131507,5.3655896,5.0632524,3.4363043,8.158151,0.015971977,-0.0006325445,0.14177877,8.221827,8.426802,-0.0019299014,0.6386508,0.14739418,0.040342055,Analysis,-0.2937916
84144.52,2.2417712,3pc,radius,no,28768.027,100326.836,159.01295,87.044174,66391324.0,473556.0,-1.2256316,3.8612528,872.8404,-90.525986,4988.6,652.80945,126.22237,931286700.0,1073145660.0,109.20988,0.049624942,0.023150364,0.015385312,160.05501,104.46502,0.18044221,-9021.556,8.713153,1.1415465,5.41533,5.4876084,4.14781,6.8993645,0.019753922,0.0065310257,0.045931377,8.876357,9.246851,0.005395244,0.6626018,0.10881865,-0.032552045,Analysis,-0.1410349
96221.45,1.3218557,3pc,ssl,no,2344.978,109082.234,165.95569,61.90893,103488790.0,407060.56,-2.224771,14.275633,1053.0416,149.48997,7350.131,687.853,102.3917,909023900.0,867951700.0,100.78499,0.053629372,0.01619264,0.015835006,161.12701,90.24817,0.24278875,-14613.462,7.9766912,1.2725804,6.8481746,4.3090367,4.764935,7.2851505,0.030294351,0.01744654,0.060072996,8.288971,7.91978,0.036060683,0.6565523,0.10367637,-0.17276439,Analysis,-0.16614977
92415.34,1.071077,3pc,snmp,no,34474.066,130848.6,171.65778,74.27232,78087304.0,496575.16,-1.2359594,10.331788,1474.336,17.626034,4587.234,204.46011,108.30365,915746000.0,1042048100.0,110.21268,0.0425983,0.021351557,0.016700732,162.4452,119.44438,0.18963633,-9396.485,9.439745,1.2527106,5.860942,5.086946,4.421908,7.5021706,0.020422162,-0.0041094148,0.026830317,7.485488,8.382888,0.0048532253,0.6365703,-0.038552593,-0.06210841,Analysis,-0.17974722
85656.484,1.790012,3pc,ssl,no,19218.912,118378.5,170.5214,75.50294,94957400.0,440581.47,2.21564,3.0689337,1043.5715,148.5818,7047.0073,380.90582,117.9691,876721000.0,1132576300.0,110.155594,0.039091654,0.02099738,0.022521967,153.68509,132.80357,0.18182428,-8203.914,8.692981,1.084809,6.321131,5.9251175,4.0464706,6.989005,0.028534258,0.014175603,-0.0019295721,8.074812,8.171041,0.0037999146,0.63662267,-0.013626002,-0.11735697,Analysis,-0.26698673
78203.5,1.1350012,cftp,ssl,no,10652.733,105221.516,173.61443,93.00417,86175784.0,308971.6,1.7008318,-1.2936636,534.60596,-13.682134,8215.339,78.544624,119.507515,961648100.0,1031234500.0,114.712,0.043052703,0.023458663,0.02207555,166.46817,136.58481,0.16783452,-5733.6797,8.6038475,1.0811079,5.2340927,4.7815866,4.850583,5.636166,0.030442355,-0.0108930655,0.091693565,9.125946,8.2687435,0.012521431,0.6633513,0.0113004185,-0.13962191,Analysis,-0.22245514
91428.98,2.0223038,aris,ssl,no,15960.159,124751.72,181.12247,80.37017,109313400.0,642099.4,1.4430474,6.6666417,736.93,48.1785,6341.0967,714.859,115.95144,848135360.0,1066877760.0,110.105064,0.034315236,0.018970067,0.02166207,146.8612,111.22567,0.20969716,-9601.156,9.229476,1.1627393,6.761896,5.8938546,4.393189,7.7969847,0.024316706,0.002302065,0.06519863,7.453413,8.407227,-0.003322087,0.73277473,-0.016080447,-0.1314031,Analysis,-0.2516154
94142.58,3.2752378,3pc,ssl,no,19103.523,109667.92,159.8479,79.930786,76795600.0,847383.06,9.914496,12.786471,225.95679,47.79422,6423.005,793.8595,121.84717,898896960.0,1128158700.0,103.93295,0.04293347,0.01542876,0.021774102,168.41544,133.54564,0.25470167,-5348.8003,8.7343025,1.2633286,6.9236064,4.642884,4.4270315,8.342208,0.009855669,0.0049938518,0.11230526,8.430075,7.107508,0.0051199803,0.676648,0.14357379,-0.13815431,Analysis,-0.23888642
85454.18,1.4152265,3pc,ssl,no,14450.071,119622.984,167.03822,74.19582,97429950.0,617026.75,1.3869005,4.545595,1189.6814,58.02286,9234.886,594.1235,119.223946,689044540.0,1019408200.0,102.70905,0.04215392,0.02009499,0.020657996,150.0536,128.96283,0.23764913,-11412.136,9.313265,1.2791185,6.7265415,5.1638145,3.466972,7.053658,0.024056587,0.00923635,0.04122453,8.891777,6.359237,0.009748268,0.6972818,0.04685434,-0.074287124,Analysis,-0.2872138
89636.15,1.8836418,a/n,radius,no,-3880.519,117974.99,159.62149,87.75608,72250350.0,764413.5,8.696499,7.6971908,1206.8038,-17.313671,5321.225,449.63803,119.93673,830794200.0,913229630.0,115.29323,0.047965128,0.0231107,0.018878698,167.55707,86.7608,0.1960282,-2199.2493,8.246684,1.157164,5.791718,4.472129,4.644812,7.583345,0.034981813,-0.0003425884,0.08326138,8.558903,7.9568324,0.00726356,0.7354602,0.05863786,0.00011190213,Analysis,-0.22112662
88214.555,2.2802792,3pc,ssl,no,7986.746,127696.27,163.39233,70.23354,75806910.0,728754.4,7.6386743,9.582821,902.6555,-5.239194,7452.1987,424.28143,108.93438,895333440.0,988366700.0,112.19887,0.043147713,0.01899859,0.019911066,172.69505,121.53273,0.2419155,-10084.402,9.0325,1.1685691,6.9419336,5.843246,4.063407,8.9768,0.026027996,0.010008894,0.092160106,8.457221,7.9133277,0.00816173,0.69725376,0.10355398,-0.1588172,Analysis,-0.16177288
83102.234,1.6683862,3pc,ssl,no,30413.06,123424.52,171.86984,67.644295,76391736.0,373025.25,2.2458546,0.73340833,722.85266,33.526947,8358.595,-96.153984,126.92427,952386900.0,1086282500.0,126.52683,0.03884335,0.016334848,0.014567801,163.21313,112.357666,0.18379447,-4243.6953,9.059643,1.2549489,6.2768097,5.450637,3.7937522,7.061683,0.02910882,-0.014122242,0.07323244,7.972519,8.46068,-0.005129438,0.67208856,0.08072113,-0.020093977,Analysis,-0.2223492
93894.11,1.3205068,3pc,ssl,no,16130.36,116321.61,163.04088,63.04765,94591864.0,560386.5,4.199455,5.607854,388.32617,-17.276638,4078.4434,529.14264,118.650635,1075758800.0,990899200.0,108.29227,0.04153307,0.020017223,0.016831731,173.76434,131.69925,0.16397727,-8908.882,8.965836,1.2304227,6.443341,5.742779,4.4120035,7.6585884,0.036818765,0.0065038227,0.046374723,8.302782,8.098459,0.0005124222,0.63295543,0.058141675,-0.058195323,Analysis,-0.20832759
91023.96,2.0488029,3pc,ssl,no,7899.392,107042.82,168.95949,86.28271,102912740.0,536251.9,4.1564784,6.888,812.71185,13.372203,6832.3804,565.4594,123.61429,944745150.0,926088700.0,121.37987,0.040160436,0.019755574,0.019603344,162.02791,140.0915,0.1841073,-7294.903,8.500187,1.2117659,6.1373835,4.69677,4.771746,7.5094256,0.02937687,0.005014627,0.09316843,7.7910113,7.9624414,-0.007464759,0.705989,0.047606762,-0.083951,Analysis,-0.20706892
93831.766,2.0032601,bbn-rcc,smtp,no,28610.537,124617.66,178.78384,82.18562,87418800.0,697442.25,-0.1516079,9.422608,856.24774,78.30341,7237.112,303.64282,124.591484,935821000.0,891717000.0,124.67876,0.04651557,0.017923053,0.02237142,148.26591,104.07659,0.15470168,-8271.964,8.136024,1.0572076,5.7693334,5.1086817,3.7510302,7.623193,0.032247517,-0.00642583,0.06423364,8.293875,7.7251697,-0.0023716872,0.657856,-0.10473893,-0.103036664,Analysis,-0.22515342
92670.21,1.9483113,any,ssl,no,24549.01,118884.19,168.23357,79.34464,88850470.0,554326.3,4.507985,5.5711465,1210.075,50.708355,2936.4558,598.87427,112.262245,887136300.0,1085760500.0,121.59787,0.05013213,0.018110411,0.023900036,154.41153,131.95135,0.15730463,-10811.233,8.912766,1.1251544,6.2806273,5.1792617,4.623583,6.551036,0.011981933,0.01379864,0.059766322,8.180129,8.054431,0.026610997,0.66405165,0.0837405,-0.060022127,Analysis,-0.14068161
91525.055,2.1981082,3pc,ssl,CON,16222.826,114978.79,160.13654,71.886215,85985576.0,707664.25,2.2849672,1.5412153,741.2661,29.638214,10605.003,494.1504,113.94137,765941900.0,1061920300.0,117.933624,0.04541842,0.022315066,0.020667953,161.42648,106.283005,0.16983368,-1653.486,10.990986,1.2897127,6.2491612,5.0439205,3.84373,8.014302,0.015877167,0.00944579,0.054392874,9.643067,7.1003876,0.021730002,0.63947046,0.022977633,-0.030963693,Analysis,-0.34417227
86232.32,2.2328644,any,ssl,CON,26064.176,95239.61,164.51947,81.49526,85928904.0,390063.78,5.3167086,14.221977,1091.6104,71.71343,5303.525,686.79803,116.96579,754625800.0,1018555140.0,114.057,0.038816504,0.015660394,0.02069998,172.07692,121.34454,0.2210267,-7100.567,8.404588,1.1771458,6.071467,4.208256,3.613561,8.166528,0.017660353,0.006328055,0.053218745,7.885811,6.323305,0.00608896,0.60978407,0.21248692,-0.053489793,Analysis,-0.20629558
89077.516,2.4039555,arp,ssl,CON,-1917.8959,118258.1,165.7115,77.16404,86324180.0,817041.5,8.236996,13.173229,987.1384,57.76646,6990.423,849.51697,113.2095,835049500.0,964465340.0,110.68143,0.043445066,0.017131753,0.01946843,160.26802,120.85345,0.3053673,-9126.84,8.873141,1.285997,6.817039,5.6465087,4.6194425,7.1365767,0.009524276,0.019057149,0.13266338,7.709423,7.659642,0.00094858475,0.60705763,0.11616087,-0.12574357,Analysis,-0.19962871
87082.13,2.3082736,3pc,ssl,no,28090.65,127222.84,167.06255,68.03841,104360280.0,239332.33,9.4132395,10.481942,897.1054,51.60133,10779.442,707.6995,114.13003,782670400.0,980198000.0,112.98157,0.040778864,0.0140459705,0.021410407,164.79716,111.61164,0.24531162,-8818.437,8.377695,1.1877506,5.488798,5.0330796,3.9309754,8.103693,0.023239272,0.0064851497,0.12920693,8.695515,7.4766717,0.013439465,0.6543748,0.05031667,0.0017766152,Analysis,-0.24642336
86412.836,2.0742705,3pc,ssl,no,15716.624,107159.35,166.26144,85.25361,75200930.0,711014.9,6.1316094,8.370258,1003.6611,29.751003,5941.0874,232.27188,121.99471,890889700.0,932883500.0,118.759796,0.03239234,0.020642797,0.018831734,152.02727,122.55519,0.17914951,-2138.9846,9.115034,1.1349404,5.8358636,4.5751543,3.9675477,8.044935,0.02362886,0.00817557,0.023608709,7.2944684,8.304306,0.009420311,0.6399821,0.0983453,-0.14077449,Analysis,-0.15131095
93336.82,2.1545112,arp,ssl,no,8159.088,93476.6,170.32776,75.05387,75090850.0,515327.53,5.8519454,8.349988,458.36682,42.815666,6200.2207,365.178,115.99749,829423700.0,1039013400.0,110.35994,0.04273775,0.017190253,0.019849138,167.28226,132.10963,0.2616149,-4834.8423,7.99715,1.1876713,5.9068365,5.7320604,5.39651,7.8298445,0.02625503,0.01638944,0.13260761,8.012789,7.62766,-0.00260788,0.66101533,0.12138981,-0.14093721,Analysis,-0.1550946
83472.125,2.4367828,3pc,ssl,no,15101.71,96166.414,167.37888,88.21855,69985640.0,316882.1,4.4271827,8.660008,705.5793,39.57768,6433.183,452.01694,117.86193,728744060.0,1008729700.0,115.74731,0.04588547,0.019847237,0.021256639,159.97064,114.08044,0.17385495,456.65775,9.457425,1.2765275,6.583577,5.530287,4.1424637,8.674287,0.016088335,0.009043594,0.124138735,8.473196,7.5262947,0.006529033,0.6667459,0.15080845,-0.09116873,Analysis,-0.2682997
86019.99,1.9106008,3pc,ssl,CON,33106.68,91589.42,163.40302,66.40495,77113260.0,576122.75,1.3453149,6.4520135,768.4775,50.44243,6818.1704,644.0755,104.5759,993122050.0,1099883400.0,118.58,0.04847798,0.017189508,0.021894677,167.34402,111.59098,0.23141359,-4575.39,10.1117935,1.1325349,6.3460603,5.1558676,3.8922358,6.367023,0.010885606,0.0049904813,0.039317578,7.8327847,8.548871,0.011562925,0.64120275,0.08479963,-0.08488503,Analysis,-0.14817789
85154.63,1.9713246,chaos,ssl,no,33306.79,131441.48,162.36215,75.64578,86452240.0,484553.34,6.6706758,7.442711,1043.3339,107.31118,8161.035,278.04437,119.34525,906103200.0,1083548300.0,115.419716,0.038314965,0.019512465,0.021204581,158.37828,139.53415,0.23875482,-6890.0317,9.432342,1.123264,6.0392103,5.5514436,3.707064,8.345135,0.036700163,3.620192e-05,0.12922189,9.346221,7.5246205,-0.002514636,0.6777351,0.007004685,-0.12910065,Analysis,-0.2278521
87247.586,1.7790421,any,ssl,no,17680.277,114496.87,176.82085,79.99976,98327530.0,628501.7,6.372956,5.491218,698.96515,48.349945,10822.523,1011.40485,118.9178,839795460.0,1044772000.0,107.314415,0.040290784,0.02108139,0.020938441,160.81256,104.30673,0.15273228,-13245.294,9.520841,1.2058337,6.850052,4.5535545,4.5546546,6.8170867,0.02140014,0.0072291414,0.09849768,8.678186,8.274142,0.005435559,0.6257248,0.10710528,-0.080650404,Analysis,-0.121732526
